ID animal Mother Year Sex Age BMI RJst RJ2st Phi PhiZ RhoZ FitnessZ GGImm BMIst BMI1 BMI2
CN09-138 CN09-138 CN08-093 2009 Female J 280.722189866045 1.27344740833976 1.41824258350262 1 1 4 6 0.75 -0.142364649501155 NA 280.722189866045
CN09-139 CN09-139 CN09-008 2009 Female J 236.559139784946 1.28903302886438 1.44205257806396 0 0 0 0 0.3125 -0.945634739085159 NA 236.559139784946
CN09-140 CN09-140 CN09-008 2009 Male J 280.898876404494 1.28903302886438 1.44205257806396 0 0 0 0 0.3125 -0.139150944575714 NA 280.898876404494
CN09-141 CN09-141 CN08-064 2010 Male A 363.692883181755 -1.24622790980593 -1.1557853983513 0 0 0 0 0.4375 1.36676744464016 NA 363.692883181755
CN09-141 CN09-141 CN08-064 2009 Male J 231.578947368421 1.28903302886438 1.44205257806396 1 1 4 6 0.4375 -1.03621814764099 NA 231.578947368421
CN09-142 CN09-142 CN08-112 2009 Male J 244.897959183673 1.28903302886438 1.44205257806396 1 1 2 4 0.75 -0.793962148692514 NA 244.897959183673
CN09-142 CN09-142 CN08-112 2010 Male A 386.88688626634 -0.885161034319073 -0.942523226539543 0 0 0 0 0.75 1.78863705965435 NA 386.88688626634
CN10-001 CN10-001 NA 2010 Male A 401.082384570881 -1.19219775865394 -1.12718452468516 0 0 0 0 1 2.04683524057344 NA 401.082384570881
CN10-002 CN10-002 CN09-093 2010 Female A 327.276484120058 -1.18596351044409 -1.12380942158645 0 0 0 0 0.625 0.704399150718007 NA 327.276484120058
CN10-003 CN10-003 CN09-F11 2010 Female A 353.548398857863 -0.892953844581379 -0.947675592979749 0 0 0 0 0.59375 1.18225209036385 NA 353.548398857863
CN10-004 CN10-004 CN08-073 2010 Female A 342.291142712721 -0.815025741958317 -0.895060839213872 1 1 2 4 0.21875 0.977496822428943 NA 342.291142712721
CN10-004 CN10-004 CN08-073 2011 Female A 353.341354976388 -1.45403618346743 -1.25492635782823 0 0 0 0 0.21875 1.17848622371934 NA 353.341354976388
CN10-005 CN10-005 CN07-114 2010 Female A 339.220861491694 -0.939710706155217 -0.978080616584547 0 0 0 0 0.5 0.921652285719335 NA 339.220861491694
CN10-007 CN10-007 NA 2010 Male A 377.690242084717 -1.03841963614443 -1.0394025328784 0 0 0 0 1 1.62136172015497 NA 377.690242084717
CN10-008 CN10-008 NA 2010 Male A 358.092757555468 -0.768268880384479 -0.862328158299617 1 1 0 2 1 1.26490823416333 NA 358.092757555468
CN10-008 CN10-008 NA 2011 Male A 361.289024290546 -1.03322442930289 -1.036272049321 0 0 0 0 1 1.32304428821542 NA 361.289024290546
CN10-009 CN10-009 NA 2010 Female A 335.317040156397 -1.40727932189359 -1.23412292062494 0 0 0 0 1 0.850646707346338 NA 335.317040156397
CN10-010 CN10-010 NA 2010 Male A 334.852037876322 -1.39169370136898 -1.22699447011473 0 0 0 0 1 0.842188903311362 NA 334.852037876322
CN10-012 CN10-012 CN08-053 2010 Male A 322.63189528389 -1.42286494241821 -1.24115438541393 0 0 0 0 0.6875 0.619919947319279 NA 322.63189528389
CN10-013 CN10-013 CN09-064 2010 Female J 214.123652864436 -1.40727932189359 -1.23412292062494 0 0 0 0 0.75 -1.35370790331192 NA 214.123652864436
CN10-016 CN10-016 CN09-064 2010 Male J 209.302325581395 -1.42286494241821 -1.24115438541393 0 0 0 0 0.875 -1.44140175578474 NA 209.302325581395
CN10-017 CN10-017 CN08-053 2010 Female A 315.89605922985 -0.830611362482929 -0.905777761409503 0 0 0 0 0.6875 0.497403598910008 NA 315.89605922985
CN10-018 CN10-018 CN09-003 2010 Female A 348.407576539533 -1.29817997822131 -1.18218706690766 0 0 0 0 0.6875 1.08874702681871 NA 348.407576539533
CN10-020 CN10-020 CN08-064 2010 Female A 316.305424086256 -0.799440121433704 -0.884246931297015 0 0 0 0 0.5 0.504849428495462 NA 316.305424086256
CN10-021 CN10-021 CN08-064 2010 Female A 276.132085183783 -1.26700873717208 -1.16647538006882 0 0 0 0 0.5 -0.225852854970436 NA 276.132085183783
CN10-022 CN10-022 CN09-106 2010 Male J 286.173785804182 -0.799440121433704 -0.884246931297015 0 0 0 0 0.53125 -0.0432070064135269 NA 286.173785804182
CN10-023 CN10-023 NA 2010 Male A 376.315858535538 -1.23583749612286 -1.15037575034506 0 0 0 0 1 1.59636341966067 NA 376.315858535538
CN10-025 CN10-025 NA 2010 Male A 325.534216066313 -0.693457901866339 -0.808140296135431 0 0 0 0 1 0.672709495835893 NA 325.534216066313
CN10-026 CN10-026 NA 2010 Female A 350.412888629346 -0.752683259859866 -0.851223293219077 0 0 0 0 1 1.1252211204121 NA 350.412888629346
CN10-030 CN10-030 CN09-F11 2010 Female A 336.036139770172 -0.752683259859866 -0.851223293219077 0 0 0 0 0.59375 0.863726220878941 NA 336.036139770172
CN10-031 CN10-031 CN09-041 2010 Male A 445.368502429094 -0.903344258264454 -0.954507698230659 0 0 0 0 0.375 2.85234377755103 NA 445.368502429094
CN10-032 CN10-032 CN10-053 2010 Female J 239.79381443299 -0.659169536712191 -0.782557402590062 0 0 0 0 0.125 -0.886800093617114 NA 239.79381443299
CN10-033 CN10-033 CN08-005 2010 Male A 398.235250408925 -0.659169536712191 -0.782557402590062 0 0 0 0 0.25 1.99504946696558 NA 398.235250408925
CN10-035 CN10-035 CN09-106 2010 Female J 217.948717948718 -1.1734950140244 -1.11701266224283 0 0 0 0 0.53125 -1.28413480165174 NA 217.948717948718
CN10-037 CN10-037 CN09-075 2010 Female J 162.5 -1.14232377297518 -1.09974920386435 0 0 0 0 0.203125 -2.29267693250984 NA 162.5
CN10-038 CN10-038 CN09-075 2010 Male J 202.53164556962 -1.14232377297518 -1.09974920386435 0 0 0 0 0.203125 -1.56455187176667 NA 202.53164556962
CN10-039 CN10-039 NA 2010 Male A 372.337142300837 -0.144844059399977 -0.342484692520629 0 0 0 0 1 1.52399559768261 NA 372.337142300837
CN10-041 CN10-041 CN09-073 2011 Female A 368.609531782454 -1.85926231710736 -1.39865919668727 0 0 0 0 0.75 1.45619507146131 NA 368.609531782454
CN10-041 CN10-041 CN09-073 2010 Female J 225.806451612903 -0.144844059399977 -0.342484692520629 1 1 0 2 0.75 -1.14121255301252 NA 225.806451612903
CN10-042 CN10-042 CN09-037 2010 Female J 270.833333333333 -0.144844059399977 -0.342484692520629 0 0 0 0 0.53125 -0.322230457191704 NA 270.833333333333
CN10-043 CN10-043 CN09-129 2010 Male J 212.765957446808 -0.144844059399977 -0.342484692520629 0 0 0 0 1 -1.37840266777548 NA 212.765957446808
CN10-044 CN10-044 CN09-073 2010 Male J 213.483146067416 -0.144844059399977 -0.342484692520629 0 0 0 0 0.3125 -1.36535791279443 NA 213.483146067416
CN10-045 CN10-045 CN09-137 2010 Female J 277.519771781844 0.0317929732122981 -0.166983641863983 0 0 0 0 0.375 -0.200612588822776 NA 277.519771781844
CN10-046 CN10-046 CN09-039 2010 Male J 209.302325581395 -0.144844059399977 -0.342484692520629 1 1 3 5 0.53125 -1.44140175578474 NA 209.302325581395
CN10-046 CN10-046 CN09-039 2011 Male A 373.974700924367 -1.87484793763197 -1.40287807556066 0 0 0 0 0.53125 1.55378072030901 NA 373.974700924367
CN10-047 CN10-047 CN10-030 2010 Female J 259.259259259259 -0.144844059399977 -0.342484692520629 0 0 0 0 0.484375 -0.532748243016291 NA 259.259259259259
CN10-048 CN10-048 NA 2010 Male J 264.150943396226 -0.144844059399977 -0.342484692520629 0 0 0 0 1 -0.443774688252692 NA 264.150943396226
CN10-051 CN10-051 CN10-053 2010 Female J 200 -0.113672818350752 -0.312419118940128 0 0 0 0 0.125 -1.61059930643818 NA 200
CN10-052 CN10-052 CN10-009 2010 Female J 255.102040816327 -0.113672818350752 -0.312419118940128 0 0 0 0 0.625 -0.608362794659408 NA 255.102040816327
CN10-053 CN10-053 CN08-071 2010 Female A 327.432986641245 -0.113672818350752 -0.312419118940128 0 0 0 0 0 0.707245733868016 NA 327.432986641245
CN10-054 CN10-054 CN09-132 2011 Male A 354.294635876611 -0.843079858902619 -0.914281469446723 0 0 0 0 0.25 1.19582519901011 NA 354.294635876611
CN10-054 CN10-054 CN09-132 2010 Male J 292.929292929293 -0.113672818350752 -0.312419118940128 1 1 2 4 0.25 0.0796671339279636 NA 292.929292929293
CN10-055 CN10-055 CN09-071 2010 Male J 265.30612244898 -0.113672818350752 -0.312419118940128 0 0 0 0 0.125 -0.422763440626302 NA 265.30612244898
CN10-056 CN10-056 CN09-132 2010 Female J 262.135922330097 -0.113672818350752 -0.312419118940128 0 0 0 0 0.078125 -0.480425375859889 NA 262.135922330097
CN10-057 CN10-057 CN10-004 2010 Male J 280 -0.113672818350752 -0.312419118940128 0 0 0 0 0.15625 -0.15550037081863 NA 280
CN10-058 CN10-058 CN09-075 2010 Female J 210.787751285647 0.120111489518436 -0.0745616376298731 0 0 0 0 0.234375 -1.41438373876975 NA 210.787751285647
CN10-059 CN10-059 CN07-114 2010 Female J 267.326732673267 0.104525868993823 -0.0910977030991487 0 0 0 0 0.5 -0.386011093293014 NA 267.326732673267
CN10-060 CN10-060 CN07-114 2010 Female J 272.727272727273 0.104525868993823 -0.0910977030991487 0 0 0 0 0.34375 -0.28778209223859 NA 272.727272727273
CN10-061 CN10-061 CN08-093 2010 Male J 269.607843137255 0.120111489518436 -0.0745616376298731 0 0 0 0 0.59375 -0.344520575690777 NA 269.607843137255
CN10-062 CN10-062 CN08-093 2010 Male J 248.762376237624 0.120111489518436 -0.0745616376298731 0 0 0 0 0.328125 -0.7236732844176 NA 248.762376237624
CN10-063 CN10-063 CN09-075 2010 Female J 226.305287662122 0.120111489518436 -0.0745616376298731 1 1 1 3 0.421875 -1.13213935545919 NA 226.305287662122
CN10-063 CN10-063 CN09-075 2011 Female A 327.865188472494 -1.2420717443327 -1.15362671172061 0 0 0 0 0.421875 0.715106939175811 NA 327.865188472494
CN10-064 CN10-064 CN09-137 2010 Female J 234.702797202797 0.120111489518436 -0.0745616376298731 0 0 0 0 0.453125 -0.979399265528037 NA 234.702797202797
CN10-065 CN10-065 CN09-137 2010 Male J 294.461914744934 0.120111489518436 -0.0745616376298731 1 1 2 4 0.375 0.107543588586039 NA 294.461914744934
CN10-065 CN10-065 CN09-137 2011 Male A 333.883270396005 -0.799440121433704 -0.884246931297015 0 0 0 0 0.375 0.824568246692967 NA 333.883270396005
CN10-066 CN10-066 CN09-107 2010 Male J 258.064516129032 0.120111489518436 -0.0745616376298731 0 0 0 0 0.59375 -0.554479111230442 NA 258.064516129032
CN10-067 CN10-067 CN10-021 2010 Male J 188.679245283019 0.104525868993823 -0.0910977030991487 0 0 0 0 0.75 -1.81650953317679 NA 188.679245283019
CN10-068 CN10-068 CN10-017 2010 Female J 264.705882352941 0.104525868993823 -0.0910977030991487 1 1 3 5 0.84375 -0.433681049687074 NA 264.705882352941
CN10-068 CN10-068 CN10-017 2011 Female A 302.152678152754 -0.924125085630604 -0.968042594437508 0 0 0 0 0.84375 0.247428859196308 NA 302.152678152754
CN10-069 CN10-069 CN09-052 2010 Female J 232.323232323232 0.104525868993823 -0.0910977030991487 1 1 0 2 0.625 -1.02268054457169 NA 232.323232323232
CN10-069 CN10-069 CN09-052 2011 Female A 311.467125510112 -0.129258438875365 -0.327500398590993 1 1 3 5 0.625 0.416846889641007 NA 311.467125510112
CN10-069 CN10-069 CN09-052 2012 Female A 324.13230762825 -1.46962180399204 -1.26166686545353 0 0 0 0 0.625 0.647210552385123 NA 324.13230762825
CN10-070 CN10-070 CN09-052 2010 Male J 300 0.104525868993823 -0.0910977030991487 0 0 0 0 0.625 0.208274363086256 NA 300
CN10-072 CN10-072 CN09-106 2010 Male J 216.494845360825 0.120111489518436 -0.0745616376298731 0 0 0 0 0.8125 -1.31057890734136 NA 216.494845360825
CN10-073 CN10-073 CN08-089 2010 Male J 215.909090909091 0.104525868993823 -0.0910977030991487 0 0 0 0 0.625 -1.32123304083202 NA 215.909090909091
CN10-074 CN10-074 CN10-017 2010 Male J NA 0.104525868993823 -0.0910977030991487 0 0 0 0 0.84375 NA NA NA
CN10-075 CN10-075 CN09-052 2011 Male A 349.127824312038 -1.35272965005745 -1.20874903130882 0 0 0 0 0.625 1.10184742390815 NA 349.127824312038
CN10-075 CN10-075 CN09-052 2010 Male J 254.716981132075 0.104525868993823 -0.0910977030991487 1 1 1 3 0.625 -0.615366543868205 NA 254.716981132075
CN10-076 CN10-076 CN08-089 2010 Male J 271.028037383178 0.104525868993823 -0.0910977030991487 0 0 0 0 0.625 -0.318689036495589 NA 271.028037383178
CN10-077 CN10-077 CN10-017 2010 Female J 234.69387755102 0.104525868993823 -0.0910977030991487 0 0 0 0 0.84375 -0.979561502725619 NA 234.69387755102
CN10-078 CN10-078 CN10-017 2010 Male J 277.227722772277 0.104525868993823 -0.0910977030991487 0 0 0 0 0.84375 -0.205924591359901 NA 277.227722772277
CN10-079 CN10-079 CN09-078 2010 Male J 225.806451612903 0.104525868993823 -0.0910977030991487 0 0 0 0 0.71875 -1.14121255301252 NA 225.806451612903
CN10-080 CN10-080 CN09-078 2010 Female J 213.483146067416 0.104525868993823 -0.0910977030991487 0 0 0 0 0.5625 -1.36535791279443 NA 213.483146067416
CN10-081 CN10-081 CN08-093 2010 Male J 228.260869565217 0.135697110043048 -0.0579285864393701 0 0 0 0 0.546875 -1.09656979113779 NA 228.260869565217
CN10-082 CN10-082 CN09-116 2010 Female J 234.042553191489 0.135697110043048 -0.0579285864393701 0 0 0 0 0.4375 -0.991408270004328 NA 234.042553191489
CN10-083 CN10-083 CN09-059 2010 Female J 255.31914893617 0.135697110043048 -0.0579285864393701 0 0 0 0 0.40625 -0.604413872233172 NA 255.31914893617
CN10-084 CN10-084 CN09-059 2010 Female J 215.909090909091 0.135697110043048 -0.0579285864393701 0 0 0 0 0.53125 -1.32123304083202 NA 215.909090909091
CN10-085 CN10-085 CN09-112 2010 Female J 284.313725490196 0.135697110043048 -0.0579285864393701 0 0 0 0 0.53125 -0.0770391537018902 NA 284.313725490196
CN10-086 CN10-086 CN09-118 2010 Male J 265.957446808511 0.135697110043048 -0.0579285864393701 0 0 0 0 0.8125 -0.410916673347594 NA 265.957446808511
CN10-087 CN10-087 CN10-020 2010 Female J 244.444444444444 0.135697110043048 -0.0579285864393701 0 0 0 0 0.625 -0.802211008871763 NA 244.444444444444
CN10-089 CN10-089 CN09-117 2010 Female J 228.260869565217 0.135697110043048 -0.0579285864393701 0 0 0 0 0.59375 -1.09656979113779 NA 228.260869565217
CN10-090 CN10-090 CN09-117 2010 Male J 200 0.135697110043048 -0.0579285864393701 0 0 0 0 0.59375 -1.61059930643818 NA 200
CN10-091 CN10-091 CN09-064 2010 Male J 189.873417721519 0.135697110043048 -0.0579285864393701 1 1 3 5 0.59375 -1.7947890451242 NA 189.873417721519
CN10-091 CN10-091 CN09-064 2011 Male A 335.657922613228 -0.799440121433704 -0.884246931297015 0 0 0 0 0.59375 0.856846928597669 NA 335.657922613228
CN10-092 CN10-092 CN09-064 2010 Male J 289.719626168224 0.135697110043048 -0.0579285864393701 0 0 0 0 0.75 0.0212873503314079 NA 289.719626168224
CN10-093 CN10-093 CN07-113 2010 Male J 262.626262626263 0.135697110043048 -0.0579285864393701 0 0 0 0 0.078125 -0.471506705321865 NA 262.626262626263
CN10-094 CN10-094 CN08-093 2010 Male J 206.521739130435 0.135697110043048 -0.0579285864393701 0 0 0 0 0.75 -1.49197711059963 NA 206.521739130435
CN10-095 CN10-095 CN09-138 2010 Male J 182.795698924731 0.135697110043048 -0.0579285864393701 0 0 0 0 0.875 -1.92352380872195 NA 182.795698924731
CN10-097 CN10-097 CN09-138 2011 Female A 280.963267711184 -1.46962180399204 -1.26166686545353 0 0 0 0 0.453125 -0.137979748052879 NA 280.963267711184
CN10-097 CN10-097 CN09-138 2010 Female J 172.413793103448 0.135697110043048 -0.0579285864393701 1 1 2 4 0.453125 -2.11235756010009 NA 172.413793103448
CN10-098 CN10-098 CN09-138 2011 Female A 308.32413155699 -0.799440121433704 -0.884246931297015 0 0 0 0 0.875 0.359679800192918 NA 308.32413155699
CN10-098 CN10-098 CN09-138 2010 Female J 217.821782178218 0.135697110043048 -0.0579285864393701 1 1 2 4 0.875 -1.28644360295858 NA 217.821782178218
CN10-100 CN10-100 NA 2010 Male A NA 0.135697110043048 -0.0579285864393701 0 0 0 0 0.59375 NA NA NA
CN10-102 CN10-102 CN09-075 2010 Male J 218.75 0.135697110043048 -0.0579285864393701 0 0 0 0 0.234375 -1.26956049340235 NA 218.75
CN11-001 CN11-001 CN10-002 2011 Female A 351.464634290294 -1.31896080558746 -1.19244600097527 0 0 0 0 0.8125 1.14435104530945 NA 351.464634290294
CN11-002 CN11-002 NA 2011 Male A 357.316218001256 -1.89043355815658 -1.40699996871283 0 0 0 0 1 1.25078396067832 NA 357.316218001256
CN11-003 CN11-003 CN09-138 2011 Male A 332.838551554049 -1.59950197503048 -1.31406609539446 0 0 0 0 0.875 0.805566130756066 NA 332.838551554049
CN11-004 CN11-004 CN10-030 2011 Female A 347.800797063255 -1.45403618346743 -1.25492635782823 1 1 2 4 0.796875 1.0777104746926 NA 347.800797063255
CN11-004 CN11-004 CN10-030 2012 Female A 398.792424011274 -0.509992883119471 -0.665791542483327 0 0 0 0 0.796875 2.00518375091225 NA 398.792424011274
CN11-005 CN11-005 NA 2011 Male A 341.647027788357 -1.45403618346743 -1.25492635782823 1 1 0 2 1 0.965781185668203 NA 341.647027788357
CN11-005 CN11-005 NA 2012 Male A 335.500424100418 -1.68782049133662 -1.34585047147893 0 0 0 0 1 0.853982229618267 NA 335.500424100418
CN11-006 CN11-006 CN09-084 2011 Female A 316.681729659194 -1.46962180399204 -1.26166686545353 0 0 0 0 0.5625 0.511693951478579 NA 316.681729659194
CN11-007 CN11-007 CN10-026 2011 Female A 280.791797215586 -1.89043355815658 -1.40699996871283 0 0 0 0 1 -0.141098579748302 NA 280.791797215586
CN11-008 CN11-008 CN10-017 2011 Male A 360.423315549093 -1.89043355815658 -1.40699996871283 0 0 0 0 0.84375 1.30729813986237 NA 360.423315549093
CN11-009 CN11-009 CN09-098 2011 Female A 429.479096999845 -1.85926231710736 -1.39865919668727 0 0 0 0 0.8125 2.56333556595444 NA 429.479096999845
CN11-013 CN11-013 NA 2011 Female A 320.300632257487 -1.48520742451666 -1.26831038735761 0 0 0 0 1 0.577517217964678 NA 320.300632257487
CN11-014 CN11-014 NA 2011 Male A 384.835921062046 -1.25142311664747 -1.15847405806755 0 0 0 0 0.53125 1.75133259358235 NA 384.835921062046
CN11-015 CN11-015 NA 2011 Male A 363.027353901459 -0.690340777761416 -0.805833975684643 0 0 0 0 1 1.35466230779788 NA 363.027353901459
CN11-018 CN11-018 CN09-064 2011 Female A 382.431647581348 -1.10076211824288 -1.07612779264985 0 0 0 0 0.875 1.70760189629857 NA 382.431647581348
CN11-019 CN11-019 NA 2011 Male A 368.926505227444 -1.48520742451666 -1.26831038735761 0 0 0 0 1 1.46196041799162 NA 368.926505227444
CN11-021 CN11-021 CN09-112 2011 Male A 340.31118075775 -1.48520742451666 -1.26831038735761 0 0 0 0 0.65625 0.941483815763374 NA 340.31118075775
CN11-023 CN11-023 CN09-059 2011 Female A 307.936417815915 -0.908539465105992 -0.957907586569243 0 0 0 0 0.53125 0.352627777043382 NA 307.936417815915
CN11-025 CN11-025 NA 2011 Female J 268.041237113402 -1.0488100498275 -1.04563117141945 0 0 0 0 1 -0.37301516016382 NA 268.041237113402
CN11-026 CN11-026 NA 2011 Male A 377.955690957212 -1.03322442930289 -1.036272049321 0 0 0 0 0.875 1.62618989980283 NA 377.955690957212
CN11-027 CN11-027 NA 2011 Female J 206.521739130435 -1.0488100498275 -1.04563117141945 0 0 0 0 1 -1.49197711059963 NA 206.521739130435
CN11-028 CN11-028 CN10-004 2013 Male A 339.076090876325 -0.905422341001069 -0.955868946709042 0 0 0 0 0.609375 0.919019091115174 339.076090876325 NA
CN11-028 CN11-028 CN10-004 2012 Male A 339.651928517213 -1.39169370136898 -1.22699447011473 1 1 5 7 0.609375 0.929492850344495 NA 339.651928517213
CN11-028 CN11-028 CN10-004 2011 Male J 233.333333333333 -1.0488100498275 -1.04563117141945 1 1 1 3 0.609375 -1.00430808326337 NA 233.333333333333
CN11-030 CN11-030 CN10-004 2011 Female J 197.674418604651 -1.0488100498275 -1.04563117141945 0 0 0 0 0.609375 -1.65289869410154 NA 197.674418604651
CN11-031 CN11-031 CN10-063 2011 Female J 236.559139784946 -1.0488100498275 -1.04563117141945 1 1 6 8 0.6328125 -0.945634739085159 NA 236.559139784946
CN11-031 CN11-031 CN10-063 2012 Female A 334.51957856012 -0.576046227247591 -0.718589931344953 0 0 0 0 0.6328125 0.836141888347087 NA 334.51957856012
CN11-032 CN11-032 CN11-004 2011 Male J NA -1.01763880877828 -1.02681594150133 0 0 0 0 0.8984375 NA NA NA
CN11-033 CN11-033 CN09-084 2011 Male A NA -1.01763880877828 -1.02681594150133 0 0 0 0 0.5625 NA NA NA
CN11-034 CN11-034 CN11-006 2011 Male J NA -1.01763880877828 -1.02681594150133 1 1 2 4 0.546875 NA NA NA
CN11-034 CN11-034 CN11-006 2012 Male A 396.931715089414 -1.27739915085516 -1.17175571378009 0 0 0 0 0.546875 1.97133980626605 NA 396.931715089414
CN11-036 CN11-036 NA 2011 Male J NA -1.01763880877828 -1.02681594150133 0 0 0 0 1 NA NA NA
CN11-037 CN11-037 CN09-137 2011 Male J 263.185453160701 -0.425385228843003 -0.595617424924204 0 0 0 0 0.765625 -0.461335735928499 NA 263.185453160701
CN11-038 CN11-038 CN09-137 2011 Male J 275 -0.425385228843003 -0.595617424924204 0 0 0 0 0.765625 -0.246444054294852 NA 275
CN11-039 CN11-039 CN08-076 2011 Female A 358.759498946714 -1.01763880877828 -1.02681594150133 0 0 0 0 0.53125 1.27703541777253 NA 358.759498946714
CN11-040 CN11-040 NA 2012 Male A 340.444884876845 0.0546518833150632 -0.143361368554182 0 0 0 0 1 0.943915724780668 NA 340.444884876845
CN11-040 CN11-040 NA 2011 Male J NA -1.01763880877828 -1.02681594150133 1 1 3 5 1 NA NA NA
CN11-041 CN11-041 CN11-023 2011 Male J 228.838951310861 -0.129258438875365 -0.327500398590993 0 0 0 0 0.5625 -1.08605521447795 NA 228.838951310861
CN11-043 CN11-043 CN11-023 2011 Male J 235.955056179775 -0.363042746744553 -0.542081306806666 0 0 0 0 0.5625 -0.956622256721527 NA 235.955056179775
CN11-044 CN11-044 CN10-097 2011 Male J 277.95584045584 -0.0513303362523023 -0.251124143124397 0 0 0 0 0.6015625 -0.19268105053042 NA 277.95584045584
CN11-045 CN11-045 NA 2011 Female A 306.146421366691 -0.129258438875365 -0.327500398590993 1 1 0 2 1 0.320070002943018 NA 306.146421366691
CN11-045 CN11-045 NA 2012 Female A 288.204706462647 -0.815025741958317 -0.895060839213872 0 0 0 0 1 -0.00626712530776662 NA 288.204706462647
CN11-046 CN11-046 CN10-097 2011 Male J 247.524752475248 0.104525868993823 -0.0910977030991487 0 0 0 0 0.3515625 -0.746184097159239 NA 247.524752475248
CN11-047 CN11-047 CN10-068 2011 Female J 256.880733944954 0.104525868993823 -0.0910977030991487 0 0 0 0 0.734375 -0.57601061368116 NA 256.880733944954
CN11-048 CN11-048 CN10-068 2011 Male J 236.559139784946 0.104525868993823 -0.0910977030991487 0 0 0 0 0.921875 -0.945634739085159 NA 236.559139784946
CN11-050 CN11-050 NA 2011 Male A 326.27929761399 0.104525868993823 -0.0910977030991487 0 0 0 0 1 0.686261587923088 NA 326.27929761399
CN11-051 CN11-051 CN10-068 2011 Female J 222.222222222222 0.104525868993823 -0.0910977030991487 0 0 0 0 0.921875 -1.20640515765497 NA 222.222222222222
CN11-052 CN11-052 CN09-137 2011 Male J 230.769230769231 0.104525868993823 -0.0910977030991487 0 0 0 0 0.46875 -1.05094586966143 NA 230.769230769231
CN12-001 CN12-001 CN11-039 2012 Female A 370.101945866243 -0.324078695433022 -0.507833223998232 0 0 0 0 0.578125 1.48334019827162 NA 370.101945866243
CN12-002 CN12-002 NA 2012 Female A 303.242408598409 -1.37610808084437 -1.21976903388328 0 0 0 0 1 0.267249679341112 NA 303.242408598409
CN12-003 CN12-003 CN10-098 2012 Female A 294.4392545486 -0.0902943875638336 -0.28961535123653 1 1 4 6 0.625 0.107131428241472 NA 294.4392545486
CN12-003 CN12-003 CN10-098 2013 Female A 294.593916327863 -0.0657170628904063 -0.265406868745155 0 0 0 0 0.625 0.109944530621304 294.593916327863 NA
CN12-004 CN12-004 NA 2012 Female A 316.324704706809 -0.394213987793778 -0.56904333730789 1 1 2 4 1 0.505200118626027 NA 316.324704706809
CN12-004 CN12-004 NA 2013 Female A 330.454296322617 -0.342261919378403 -0.5238910959809 0 0 0 0 1 0.762199540137294 330.454296322617 NA
CN12-005 CN12-005 CN11-006 2012 Female A 301.26133055874 -1.39169370136898 -1.22699447011473 0 0 0 0 0.546875 0.23121637250484 NA 301.26133055874
CN12-006 CN12-006 CN11-004 2012 Male A 378.203968538093 -1.36052246031976 -1.21244661193061 0 0 0 0 0.6640625 1.63070575534881 NA 378.203968538093
CN12-007 CN12-007 CN11-001 2012 Female A 316.927753570011 -0.757878466701404 -0.854935691103838 0 0 0 0 0.84375 0.516168815613162 NA 316.927753570011
CN12-008 CN12-008 CN11-023 2012 Male A 348.415391171096 -1.57872114766433 -1.30613481863631 0 0 0 0 0.5625 1.08888916509457 NA 348.415391171096
CN12-009 CN12-009 NA 2012 Female A 284.293397735083 -1.36052246031976 -1.21244661193061 0 0 0 0 1 -0.0774088898872519 NA 284.293397735083
CN12-010 CN12-010 NA 2012 Male A 384.835921062046 -1.48520742451666 -1.26831038735761 0 0 0 0 1 1.75133259358235 NA 384.835921062046
CN12-011 CN12-011 CN12-009 2012 Male A 351.222475683895 -1.28259435769669 -1.17437971634885 0 0 0 0 1 1.13994648617918 NA 351.222475683895
CN12-012 CN12-012 NA 2012 Male A 319.960648751161 -1.48520742451666 -1.26831038735761 0 0 0 0 0.796875 0.571333347487381 NA 319.960648751161
CN12-013 CN12-013 NA 2012 Male A 377.622243271479 -0.191600920973815 -0.386855659982175 0 0 0 0 0.53125 1.62012490764539 NA 377.622243271479
CN12-014 CN12-014 CN11-023 2012 Male A 338.937829562897 -0.26433381675534 -0.454142198131512 1 1 7 9 0.453125 0.916504292490097 NA 338.937829562897
CN12-014 CN12-014 CN11-023 2013 Male A 319.451592358885 -0.986467567729054 -1.0076127686983 0 0 0 0 0.453125 0.562074254805241 319.451592358885 NA
CN12-015 CN12-015 NA 2012 Female A 336.997196733714 0.0967330587315168 -0.0993293661883263 1 1 0 2 1 0.881206632937925 NA 336.997196733714
CN12-015 CN12-015 NA 2013 Female A 364.821844172189 -0.986467567729054 -1.0076127686983 0 0 0 0 1 1.38730181883436 364.821844172189 NA
CN12-016 CN12-016 NA 2012 Male A 388.460215978399 -0.164326085055743 -0.361078673762199 0 0 0 0 1 1.81725393952181 NA 388.460215978399
CN12-017 CN12-017 CN11-031 2012 Female J 244.444444444444 -1.06439567035212 -1.05489330779667 0 0 0 0 0.81640625 -0.802211008871763 NA 244.444444444444
CN12-018 CN12-018 NA 2012 Male A 374.192985442495 -0.747488053018329 -0.847500119143069 0 0 0 0 0.59375 1.55775103993389 NA 374.192985442495
CN12-019 CN12-019 CN12-002 2013 Female A 289.522364099707 -0.322965436824121 -0.506845800494613 0 0 0 0 1 0.017699402507182 289.522364099707 NA
CN12-019 CN12-019 CN12-002 2012 Female J 257.116438808533 0.112318679256129 -0.0828417935796644 1 1 4 6 1 -0.571723439979733 NA 257.116438808533
